seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,98.3547557840617,0.9827890517050943,0.983547557840617,0.9987543229456805,0.9983194378725472
41,98.25192802056554,0.9823139227143644,0.9825192802056555,0.9990418226944874,0.998576066059278
42,98.3547557840617,0.9835085948860837,0.983547557840617,0.9985411703686576,0.9980431890822183
43,97.42930591259639,0.9739151498689479,0.974293059125964,0.9979876675897073,0.9970242569876895
44,98.04627249357326,0.9799524379700233,0.9804627249357326,0.9988818654998056,0.9981606046697105
mean,98.08740359897172,0.9804958314289027,0.9808740359897172,0.9986413698196677,0.9980247109342887
std,0.3888466920553045,0.003912853979227158,0.003888466920553031,0.00040875592388073804,0.0005938377494170591
