seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,98.09768637532133,0.9801887838035621,0.9809768637532134,0.9979152125536936,0.9970965037975192
41,98.3547557840617,0.9829231612770153,0.983547557840617,0.9990088185234606,0.9984059906701899
42,97.68637532133675,0.9764563543158249,0.9768637532133676,0.9968253742723324,0.9955861282170655
43,98.04627249357326,0.9802259285659282,0.9804627249357326,0.9986742910750165,0.9978146830766906
44,97.94344473007712,0.9795634948572624,0.9794344473007712,0.9983137882175649,0.9971544808525111
mean,98.02570694087403,0.9798715445639186,0.9802570694087404,0.9981474969284136,0.9972115573227953
std,0.2427911352826252,0.00230743430958209,0.002427911352826245,0.000843949658495564,0.0010546262977083594
