seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,97.41763134461264,0.974099777729705,0.9741763134461264,0.9968507409760846,0.9951896907517273
41,97.23953695458593,0.9723607823712511,0.9723953695458593,0.9963391100988682,0.994410642786957
42,97.1059661620659,0.9709511729164916,0.9710596616206589,0.9968393195284344,0.9940377650907125
43,97.37310774710596,0.9737067270423346,0.9737310774710597,0.9978816322337488,0.9958267000290073
44,97.23953695458593,0.9723431745484542,0.9723953695458593,0.9966495672185611,0.9944845210022043
mean,97.27515583259128,0.9726923269216472,0.9727515583259126,0.9969120740111395,0.9947898639321217
std,0.1235479690606539,0.0012523350011305265,0.0012354796906065685,0.0005801498866428965,0.0007137202229376143
