sample_index,mse,mae,max_absolute_error,relative_error
38,7.44211166129033e-05,0.005501349828429,0.07908641300240049,0.008626767448639305
39,6.216939591674742e-05,0.005505637463802793,0.057427155250727946,0.007884757188192093
40,6.929180561105855e-05,0.00566592591511786,0.06828607002519327,0.008324169965291313
41,4.4784155460503435e-05,0.004237067029437834,0.06414350333301577,0.006692096492169184
42,4.919892376211222e-05,0.004462444137905464,0.056645507126646066,0.00701419444855303
43,6.133423529564425e-05,0.004886990252497119,0.05704829353348373,0.00783161766786682
44,6.521633418940567e-05,0.005028471128817123,0.06425531328661993,0.008075663080478575
45,7.373183470971436e-05,0.0054274632747757815,0.05889196021021759,0.008586724329435145
46,5.119825262448474e-05,0.004809075914016062,0.0599315738323547,0.007155295425381435
47,5.1734934678641365e-05,0.00472861118294038,0.05308415468387039,0.007192700096531274
48,6.73560903792204e-05,0.004649765015103668,0.05863385149752354,0.008207075628944783
49,6.276393106944772e-05,0.004577733709558426,0.07707277961876435,0.007922369031384947
50,4.068445417847827e-05,0.004048189356891897,0.06176660609047424,0.006378436656303653
51,6.674256480864353e-05,0.0046144909338307364,0.05607541753100198,0.008169612280190712
52,5.4688386378071894e-05,0.00476422167067341,0.04594107541505643,0.007395159658727564
53,6.419860175811258e-05,0.0050798297507883205,0.06716055585604952,0.008012402995238855
54,3.997070186210883e-05,0.004468813655079591,0.048388554120553984,0.00632223867487684
55,5.09750045559122e-05,0.004448086838915404,0.04926960112908185,0.007139678182937372
56,3.895704547086387e-05,0.003957281034996067,0.06445815131205457,0.006241557936193783
57,6.591999615386204e-05,0.005500438637803436,0.0635167984812739,0.008119113015216733
58,6.213362530046777e-05,0.004367653156144024,0.05664589994132685,0.007882488522063778
59,4.963726352038254e-05,0.005434529606655856,0.04824677121558274,0.0070453717801392335
60,5.4410435148961375e-05,0.004754095951291955,0.06723013342265033,0.007376342938676381
61,5.8116598700559686e-05,0.0052010162562220194,0.04483447856406819,0.007623424342154868
62,4.568005072840536e-05,0.004579320588747808,0.05690475430840669,0.00675870185230899
63,6.791528097404831e-05,0.00549266363368737,0.05261107653684438,0.008241072804802048
64,5.352133271581327e-05,0.0038565298019366707,0.061509184942374784,0.007315827548255428
65,8.538434532441279e-05,0.005821599533195612,0.06451544243234064,0.009240364999523102
66,5.798477159594857e-05,0.004730086261881848,0.06960294897704156,0.007614773246522062
67,5.373235919852398e-05,0.0038671168717971916,0.07169189245857899,0.007330235957902281
68,4.909937369066553e-05,0.0040663537434584935,0.05672119472630088,0.007007094525597953
69,7.251139501483281e-05,0.005114648865243674,0.053018115424383616,0.008515362294983814
70,4.537979941959009e-05,0.0044368922696916635,0.045946936072921885,0.006736453029569008
71,4.0574291444105104e-05,0.0041032642469987,0.040366935076422195,0.006369795243499189
72,4.152709922787473e-05,0.00414867787301164,0.06502198442798957,0.006444152328109133
73,4.8098056651487666e-05,0.003893536058346723,0.06762665778147886,0.00693527624911129
74,6.0246242925062694e-05,0.005595694784548861,0.053746262509682285,0.007761845329885309
75,6.026998747249448e-05,0.004543686865514822,0.06385975003020183,0.007763374747652854
76,5.384946489145371e-05,0.004773321833127787,0.06742102078316448,0.0073382194632930844
77,5.685208281748304e-05,0.004679892385896492,0.0637398126647013,0.0075400320170064565
78,5.0490476619282825e-05,0.004624580312370476,0.05530035823866308,0.007105665107453526
79,6.025395040212893e-05,0.003999220990357473,0.06651231029617799,0.007762341811729788
80,6.107273973015926e-05,0.005156138211067817,0.08431355855096612,0.007814904972561015
81,4.453178752081262e-05,0.00435616000592877,0.05656627443873674,0.0066732141821473304
82,5.516476634031614e-05,0.004831305317641596,0.058014217015202485,0.007427298724322037
83,5.3795710406245876e-05,0.004758967602193824,0.052475878189641556,0.007334555910635997
84,6.0066479113496785e-05,0.0049754335377760655,0.0660289628227515,0.007750256712748062
85,5.55914239276653e-05,0.004594223798020662,0.10533016769671222,0.007455965660306158
86,6.960091031305495e-05,0.004681661325331631,0.07667798338361287,0.008342716003380116
87,4.89404081186083e-05,0.004370477035698538,0.054784119959828015,0.006995742142089583
88,6.57431406132426e-05,0.005287358928736977,0.06244173566237632,0.008108214391174056
89,5.583681162569276e-05,0.004717955700029428,0.05972326159503344,0.007472403336657653
90,7.044101618820771e-05,0.005111450503018677,0.052712673291168244,0.008392914642018414
91,6.744534082293368e-05,0.005287536916681325,0.05917364390989688,0.008212511237309409
92,6.205770504310314e-05,0.004463455435488421,0.058647178706471514,0.00787767129570044
93,5.585321716273973e-05,0.004757817093296503,0.06539237160487454,0.007473500997707784
94,6.796852577926303e-05,0.0053565041598513975,0.05924740015914587,0.008244302625405169
95,5.4268179304672146e-05,0.004887588384037554,0.06355659857756102,0.007366693919572866
96,5.805500539838917e-05,0.0048082756577079245,0.06817918401368428,0.007619383531388138
97,4.990162973923784e-05,0.0048945593226281245,0.05642638095797703,0.007064108559417629
98,5.985291283515845e-05,0.004651278609728864,0.07369357347161033,0.007736466430816949
99,4.424719569378966e-05,0.003681041174457129,0.05463883870276298,0.0066518565599228965
100,5.720651541869373e-05,0.005358595917127453,0.0565346703343268,0.007563498887333367
101,5.087213335633722e-05,0.004492642430244844,0.07054819725244688,0.007132470354395916
102,7.963069227512389e-05,0.005678014712988899,0.063096867049798,0.008923603099372101
103,6.999348066053994e-05,0.0052717841506317595,0.059736029504449416,0.008366210651217149
104,4.806899660648657e-05,0.004848733364238049,0.05129659436912504,0.00693318084334211
105,6.356958741358834e-05,0.004747482670102672,0.06607714666089493,0.007973053832352315
106,5.398813497828048e-05,0.003985211106063935,0.06643482241784149,0.007347661871526224
107,5.0021475013652904e-05,0.004628273898857713,0.05805146156272212,0.007072586161628052
108,5.900998117622948e-05,0.005047073350777393,0.07667524640808532,0.007681795439624075
109,4.820204897945441e-05,0.004331148577371126,0.06654791369917179,0.006942769546762593
110,6.307500310342396e-05,0.005401409271019161,0.05227342493603793,0.007941977279205915
111,5.19109805230953e-05,0.004554631212760169,0.06836773209034108,0.007204927516852257
112,5.345750354198932e-05,0.004354883917881942,0.07049803549365152,0.007311463843991093
113,4.43862640262547e-05,0.004717394006839395,0.05096868858650061,0.0066623017063365065
114,6.94683254818153e-05,0.005119288020644298,0.06269603198870799,0.008334766072411058
115,6.355275302557067e-05,0.00434054184670411,0.07411352115333392,0.00797199805729841
116,6.0223799274714315e-05,0.00452114867457924,0.0705113483840023,0.007760399427523935
117,5.858214261943148e-05,0.005112156402824621,0.05811704864027556,0.007653897217720589
118,5.362174071198686e-05,0.004633347255599064,0.06398682564338398,0.00732268671404057
119,6.362791611732994e-05,0.004728645671880556,0.0657716001172175,0.007976710858325601
120,5.116001484295649e-05,0.004608817337896824,0.07367498061422761,0.0071526229344874475
121,6.603171025847792e-05,0.005154773800666038,0.0682744435396514,0.008125989801770445
122,5.830773723483094e-05,0.00502877084154397,0.058923612136264625,0.007635950316419716
123,6.0722792023372755e-05,0.005352688031673747,0.06417416842521895,0.007792483046075383
124,6.634097935062586e-05,0.0051898132780965125,0.05985352118601028,0.008144997197705181
125,6.539431165929222e-05,0.005070542032159244,0.07378433020703001,0.008086674944579606
126,4.88051962034349e-05,0.004656319526669497,0.052422771315378036,0.00698607158590825
127,6.235607442366077e-05,0.005160548705630134,0.06296842675561204,0.007896586251264544
128,4.74100995031425e-05,0.003919190885557709,0.06462247187546444,0.006885499219602149
129,4.755868655468311e-05,0.004262593223265839,0.06280902818518141,0.0068962806319553555
130,5.556583965926806e-05,0.005022778857812089,0.052372567553200744,0.007454249771725371
131,4.8811291711624736e-05,0.004667274003218685,0.062259952629416526,0.006986507833791103
132,6.159449331255046e-05,0.004818853141715396,0.06961939492188368,0.007848215931824902
133,5.846295954898677e-05,0.005118043315922787,0.05485462986857659,0.0076461074769445005
134,5.488063068427906e-05,0.005203166698715722,0.055950593357096956,0.007408146238046238
135,5.7735634179271856e-05,0.003882607501801783,0.06988696509425682,0.007598396816386419
136,5.80190766488158e-05,0.004999215550448965,0.060750698895149835,0.007617025446249706
