seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,97.68477292965272,0.9767283864917671,0.9768477292965272,0.9968224830572274,0.9948210729168853
41,97.59572573463936,0.9758981493780713,0.9759572573463936,0.9973463064636786,0.9955056577777368
42,97.19501335707925,0.9720211191790824,0.9719501335707925,0.9969736467795842,0.9942468397497259
43,97.06144256455921,0.9706724489419513,0.9706144256455922,0.9969126401056032,0.9933141241569031
44,97.41763134461264,0.9741456349573202,0.9741763134461264,0.9971411162595878,0.9951807182357731
mean,97.39091718610864,0.9738931477896384,0.9739091718610864,0.9970392385331361,0.9946136825674049
std,0.2626514907168801,0.0025494975889253243,0.0026265149071687684,0.00020735366010685242,0.0008636529536356896
