seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,98.45758354755783,0.9838411209377605,0.9845758354755784,0.998954623592622,0.9985233805628861
41,98.30334190231362,0.9819375155412068,0.9830334190231362,0.9985545969043869,0.9983120237560689
42,98.30334190231362,0.9823203027938489,0.9830334190231362,0.9989265898019095,0.9985842850403569
43,98.20051413881748,0.9814150360477983,0.9820051413881749,0.9988455517494939,0.9983677517269693
44,98.25192802056554,0.9812934799961565,0.9825192802056555,0.9987276825529356,0.9983520147659724
mean,98.30334190231363,0.9821614910633543,0.9830334190231362,0.9988018089202697,0.9984278911704507
std,0.09618656521269499,0.001025570697013188,0.0009618656521269541,0.00016389365969164443,0.00011871868613056264
