sample_index,mse,mae,max_absolute_error,relative_error
30,4.172019429344583e-05,0.003555642389081967,0.0782333764298162,0.006459117145047407
31,6.137877829353652e-05,0.00431965366815376,0.07207044124703943,0.00783446094466849
32,6.124358365353515e-05,0.00459345776192745,0.07200247448568209,0.007825827985174129
33,5.7324775068150376e-05,0.003842811913002915,0.07560346145484864,0.007571312638383803
34,6.795801051941845e-05,0.0047795736175204944,0.06582284046069736,0.008243664871852683
35,6.046261249448364e-05,0.004749232502116875,0.06326845372040285,0.007775770861752732
36,6.44780721436657e-05,0.0048200824539402064,0.060293808220083456,0.00802982391735117
37,6.922470478550979e-05,0.005423832345468573,0.07432679162704603,0.00832013850759165
38,5.762595234014499e-05,0.004611817162135621,0.06098388086926043,0.0075911759523900205
39,3.1176722383031385e-05,0.0033656122612951062,0.050806107754874485,0.00558361194774774
40,7.616707898196164e-05,0.005312540513200401,0.07993449230004401,0.008727375263042207
41,5.266414647797868e-05,0.00436968642584291,0.07784459509881914,0.007257006716131539
42,4.85268328038006e-05,0.003533332773456799,0.07571209718472716,0.006966120355247981
43,6.0493021430236266e-05,0.004639700603821887,0.0825501806534712,0.007777725980660111
44,5.6655601144451104e-05,0.005173625496599883,0.07255160914557224,0.0075269915068671735
45,7.176949145516019e-05,0.0047742264947544626,0.09163556935929124,0.00847168763914012
46,5.263975571597316e-05,0.0036344763283073936,0.08674334767182632,0.007255326024099317
47,6.969780408986156e-05,0.004145142326519583,0.08372723051826281,0.008348521072013955
48,7.089715530607263e-05,0.004368266900778185,0.08489061054248914,0.008420044851785057
49,6.0699624646760765e-05,0.005341427139184104,0.056051900721627135,0.007790996383439039
50,6.0881851895101196e-05,0.005325951875847186,0.06211964528151004,0.007802682352569578
51,5.9529416125917855e-05,0.004984862125855953,0.074846184347797,0.007715530838893551
52,4.2787924634953675e-05,0.0038423767757434354,0.06659654361404144,0.006541247941712121
53,6.696837907981025e-05,0.0054241173969306325,0.06436647156647357,0.00818342098879251
54,4.6578874819678585e-05,0.004066427210735385,0.07056573355512952,0.006824871780456996
55,5.911246905126644e-05,0.0035717754303241944,0.08445172749635343,0.007688463373865183
56,6.625438180763739e-05,0.005269234501344762,0.062124081312638024,0.008139679465902598
57,7.355270095993176e-05,0.00524776269615517,0.06839281622168358,0.008576287131383295
58,6.493569216078286e-05,0.004241009113539544,0.07604094960272917,0.008058268558492123
59,6.0733231398890476e-05,0.00493603511095099,0.06993698719009989,0.007793152853556124
60,6.483010744435882e-05,0.005426831935871511,0.06500355464827035,0.008051714565504568
61,7.058051417949732e-05,0.004965965863779771,0.07527948465963341,0.008401220993373315
62,6.511399009748682e-05,0.004769460800912875,0.07048695456660226,0.008069324017381294
63,5.9178039004448775e-05,0.004944021209042903,0.07199014418571892,0.007692726370049074
64,8.44922824121715e-05,0.006186456245167788,0.0741446336353424,0.009191968364402205
65,5.742622603983398e-05,0.0045315387614716885,0.07840348535885622,0.007578009371849153
66,6.342865431820215e-05,0.0037465971725212806,0.09852291560649551,0.007964210840893242
67,5.6627529021495e-05,0.003565917357490259,0.08702625414707832,0.007525126511992613
68,6.265836934180522e-05,0.003697076891954565,0.08191503303997205,0.007915703970071434
69,5.371691528039875e-05,0.0037578813161371328,0.08182165715990153,0.00732918244283756
70,7.284120044212339e-05,0.004688760701190611,0.07791142899131653,0.008534705644726293
71,8.490050015218168e-05,0.00558145138398314,0.07134299305130809,0.00921414674032172
72,7.598753097501559e-05,0.005178804300525684,0.08119201887471039,0.008717082710116657
73,5.928572259940091e-05,0.004918917626586506,0.06112452957556069,0.007699722241704618
74,7.589471081322884e-05,0.005433437450688143,0.07864900396993457,0.008711757045121745
75,5.4634269741213055e-05,0.003942866262566074,0.08652114579586678,0.0073914998302924174
76,6.646237986238895e-05,0.004509648315198829,0.06839436842720703,0.008152446250199273
77,7.289569576122542e-05,0.0048124082793850375,0.07574308552723164,0.008537897619509422
78,5.134978220694906e-05,0.004057477041076231,0.07218387735041976,0.007165876234414655
79,4.4595534554637855e-05,0.004311076514304322,0.07371803327167825,0.0066779888106103715
80,6.73558797933406e-05,0.004648378346824726,0.08781707561324748,0.008207062799402745
81,6.142460931490435e-05,0.004365424572237071,0.08395726209482035,0.007837385362153887
82,7.104439483748158e-05,0.004462058448834584,0.08990080362184982,0.00842878371044606
83,6.026954480025562e-05,0.004738910214656974,0.06584763121206016,0.007763346237303522
84,5.493171570293957e-05,0.004110670008430891,0.07123388297038424,0.00741159333092009
85,6.840924568334665e-05,0.004771992528146571,0.07330067272767904,0.008270988192673601
86,6.518458220811048e-05,0.005363334926082242,0.05918748824882436,0.00807369693561197
87,4.800520574177421e-05,0.0044412080254803326,0.054153830580427886,0.006928578912141634
88,4.9402050198578366e-05,0.0034802619726603218,0.09028917170151285,0.0070286592034738875
89,8.747969033498927e-05,0.00523335709452101,0.0907359812532853,0.009353057806674139
90,8.142870306440096e-05,0.005291994124186,0.0830538331740307,0.009023785406601856
91,5.300905207819163e-05,0.003715257939612538,0.06479404965434998,0.007280731562019792
92,5.42653359243923e-05,0.0048322556765713134,0.06864828247425869,0.007366500928147064
93,6.396954861039856e-05,0.0047362578784342834,0.0872377310831256,0.007998096561707529
94,5.0733287204509677e-05,0.004951368818097741,0.06502025358297114,0.0071227303195129784
95,6.3256908691255e-05,0.004248256814868633,0.07918595169882803,0.007953421194131133
96,5.3486573948862005e-05,0.003910791575699329,0.08380540331966957,0.00731345157561472
97,5.858308272253549e-05,0.003978989215230596,0.07991188361674251,0.007653958630835098
98,6.306562805412114e-05,0.003985549530802832,0.06943627182107592,0.007941387035910097
99,6.768700284366929e-05,0.005114955246524047,0.06827343890382126,0.00822721112186074
100,6.155933836162032e-05,0.004769130941358399,0.07006579793984447,0.00784597593430032
101,5.7971454160506414e-05,0.004595911650370603,0.05482132235731241,0.00761389874903166
102,6.788408201816468e-05,0.005287767424235066,0.06842117454777208,0.008239179693280413
103,6.002930594216968e-05,0.005074457541097009,0.05478962577531021,0.007747858151913269
104,6.650690458736483e-05,0.005276333278213036,0.07326980863342891,0.008155176551575355
105,5.125115026249684e-05,0.0032691898849543898,0.07426028674417795,0.007158990869004959
106,7.631790202445367e-05,0.004607850790090073,0.0761607846639043,0.00873601179168465
107,5.6973205826688035e-05,0.00325498790543908,0.08563756310928694,0.007548059739210319
108,6.958574737556396e-05,0.004000612853590285,0.06777615215147548,0.008341807200814634
109,6.26486947117781e-05,0.00388221115149663,0.0821271659765972,0.007915092842903215
110,6.279595257822546e-05,0.005263269322724438,0.07430483537519805,0.007924389729072202
111,5.4179705886964146e-05,0.004855520352382678,0.06095412625916863,0.007360686509216624
112,4.771777423881942e-05,0.0035066620087174302,0.08688876476446361,0.006907805312747242
113,5.5912889119891125e-05,0.00519253297846125,0.06129385775657781,0.007477492167825411
114,7.250468650786891e-05,0.004875711957657675,0.08744499152254637,0.008514968379733935
115,5.610703945739852e-05,0.00329773141025263,0.0928796545301731,0.0074904632338326045
116,6.016623859481559e-05,0.004072316160513783,0.07812693120771637,0.007756689925143018
117,9.711417229685883e-05,0.006065874682806339,0.05734223110654746,0.009854652317401045
118,6.304828996928412e-05,0.005307461451772915,0.052298462870200735,0.00794029533262355
119,4.664512170139865e-05,0.003668480864694115,0.06924714891047268,0.006829723398601011
120,3.636436475791578e-05,0.0032532404958903294,0.0798847206681721,0.006030287286515911
121,6.005760694235548e-05,0.005051166363165469,0.04304594216687185,0.007749684312432025
122,3.775968007800082e-05,0.004025420730685145,0.07815048362007015,0.006144890566804302
123,6.442898251301347e-05,0.005107093892106293,0.07181012833617562,0.008026766628787261
124,5.909611375947591e-05,0.003985738941618801,0.07861899858115828,0.007687399674758406
125,7.55783983149809e-05,0.004830963514220154,0.07840329919955424,0.008693583744059744
126,6.492585386359136e-05,0.004946563399532901,0.07289169445347987,0.008057658088029728
127,5.7158775025935516e-05,0.004833187135561349,0.050236387187607257,0.0075603422558727556
128,7.545029456695987e-05,0.005412142623231839,0.0768185091167366,0.008686212901314333
129,6.556254936623052e-05,0.005419344353955264,0.0715341808914941,0.008097070418752085
130,5.541688673672784e-05,0.005040260301505971,0.07206656806035322,0.007444251925931007
131,7.922292387156116e-05,0.00561800046843548,0.05824143615393029,0.008900726030586495
132,6.687434124208796e-05,0.004344842706102941,0.08828797249465636,0.008177673339164828
133,5.195344300497508e-05,0.004612805176054177,0.05768091954211507,0.007207873681258222
134,5.359517085132721e-05,0.004984838573120337,0.07959917418920304,0.00732087227393885
135,6.3569042002696e-05,0.0051604680472629285,0.0684055648612587,0.007973019628891895
136,4.70350776053468e-05,0.0029787106344342468,0.06895476369092074,0.006858212420547095
137,4.079441243795441e-05,0.004212012381509254,0.0739263735152349,0.006387050370707436
138,8.385342917244656e-05,0.005141211885355898,0.07959489095422168,0.00915715180459763
139,6.937842806060035e-05,0.004923731030512607,0.062157970182956435,0.00832937140849176
140,6.823125947657986e-05,0.004075580389709077,0.09405377746852672,0.008260221514982478
141,5.61960765514642e-05,0.004494518105195165,0.07900327427002207,0.007496404241465632
142,4.73098406515298e-05,0.003916396060509916,0.07064322386697208,0.0068782149320539224
143,4.8195923856377333e-05,0.004258996676853182,0.07793489406123966,0.006942328417496336
144,3.709376540623444e-05,0.0035593668264678325,0.06664672579117648,0.006090465122323117
145,6.326400327793063e-05,0.0036231429298531725,0.08398472293246617,0.007953867190111368
146,7.212801757273351e-05,0.0048845067901878035,0.08075976969517384,0.008492821531901661
147,4.801887053828851e-05,0.004056127818216648,0.08213093513471126,0.006929564960247386
148,5.306751788060507e-05,0.004473543845911263,0.06949606197203329,0.007284745560457448
149,7.8316615827286e-05,0.005434363045835032,0.0507965159118835,0.008849667554619509
150,3.694266454104485e-05,0.0029942673482591213,0.05601864695922572,0.006078047757384323
151,5.349929510728209e-05,0.004568879456781957,0.0707660062518074,0.0073143212335309475
152,4.5534598766371826e-05,0.004103779916885917,0.09050861298304103,0.0067479329254499475
153,5.499266959175448e-05,0.004364111746647715,0.07771137387243154,0.007415704254604141
154,9.50407400618069e-05,0.005700050404216757,0.07189603408730427,0.009748884041868893
155,4.829097357082059e-05,0.004172026663253002,0.06667170973627656,0.006949170711014386
156,6.925317739248554e-05,0.0047891188419439705,0.07787086373715546,0.008321849397368623
157,6.788505898699535e-05,0.004187274705497596,0.09555774133068606,0.008239238981058572
158,4.826391036675653e-05,0.004315823481033826,0.0736062455671318,0.006947223212676831
159,5.7197658633771316e-05,0.004496321703163833,0.059784207075444185,0.0075629133694477026
160,5.7531174587313995e-05,0.005086269126575971,0.05585246088175033,0.007584930756922797
161,6.583763798542075e-05,0.005374185398761408,0.06848778731704819,0.008114039560257273
162,7.574820037642453e-05,0.005262912543859686,0.07958126637700769,0.008703344206477398
163,5.1194731947372305e-05,0.004566061141055525,0.06546938016576842,0.007155049402161504
164,6.278892139185781e-05,0.00536604380533509,0.07691642684826316,0.007923946074517251
165,7.99496996105102e-05,0.005507099582870454,0.07653294098392172,0.008941459590609852
166,7.870236331162485e-05,0.004305976003881086,0.090206721206739,0.008871435245304126
167,6.117431676047143e-05,0.005065837208067598,0.06833469886570409,0.007821401201860891
168,7.200541817672668e-05,0.005375386915787701,0.08403595810749698,0.008485600637357755
169,7.68432627010491e-05,0.004584813233096416,0.08749478490661916,0.008766028901449513
170,4.379218223379449e-05,0.004413648969156281,0.05889564264895064,0.006617566186582069
171,4.7444467252087284e-05,0.004388653787930872,0.05569473085155008,0.006887994428865836
172,6.351442389516848e-05,0.0053690522361825935,0.05001884472804141,0.007969593709541764
173,6.90862841089177e-05,0.004436075523362185,0.08284363128403482,0.00831181593329139
174,5.252374926854163e-05,0.004789620081728979,0.07050176310870704,0.007247327043023613
