seed,accuracy,f1_macro,f1_micro,auc_macro,ap_micro
40,98.50899742930591,0.984143755479575,0.9850899742930591,0.9991513037264864,0.9987267292014576
41,98.50899742930591,0.984286663291377,0.9850899742930591,0.9991052652108868,0.9986984079466094
42,98.56041131105398,0.9846090134825993,0.9856041131105399,0.9990474398170895,0.9987814675785848
43,98.61182519280206,0.9853314553615227,0.9861182519280206,0.999070885468763,0.9986663271273413
44,98.56041131105398,0.9848959407827449,0.9856041131105399,0.9989523919171502,0.9986226440345017
mean,98.55012853470438,0.984653365679564,0.9855012853470436,0.9990654572280752,0.9986991151776989
std,0.04301593966756475,0.0004782229114838787,0.0004301593966756401,7.431714845031827e-05,6.014117641799114e-05
